,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
10,10,10,10,10,bf,5.0,배스킨라빈스 대전터미널서관,1,,36.350340815857,127.43718509547,34551.0,대전광역시 동구 동서대로 1689,,042-622-3101,"[1, 2, 3, 4, 5, 6, 7, 8]",,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']","{'soolmi8': '친절하고 정말 좋아요_x000D_\n추억 만들었어요', 'hy****': '신제품 딸기연유퐁당 너무 맛있어요💗✨ 직원분_x000D_\n들도 다 친절하시고 특히 네이비색 유니폼 입으신 _x000D_\n직원분은 갈때마다 너무 친절하게  응대해...', '먹쨍이': '기프티콘 썼어요 매장 청소는 잘 안 되는것 같은데 직원분들은 친절하신것같아요'}","[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">아이스크림</span><span class=""sJgQj"">, 케이크</span></li>]",{}
11,11,11,11,11,bf,5.0,마라공방 도룡점,0,3.0,36.375169785088,127.39531438307,,,,,"[1, 3, 5, 6, 7, 8]",,,,,,,
12,12,12,12,12,bf,5.0,느리울 마을 12단지,4,,36.2982102,127.3428897,35381.0,대전광역시 서구 관저로 184,,,"[1, 2, 4, 6, 7, 8]",no_rating,,,,,,
13,13,13,13,13,bf,5.0,모퉁이어린이도서관,3,,36.395280150212,127.40516820816,34050.0,대전광역시 유성구 엑스포로 438,,042-861-6296,"[1, 2, 3, 6, 7, 8]",no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>운영 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:00에 운영 종료</time><span class=""place_blind"">18시 0분에 운영 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">10:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">10:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">10:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">10:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">10:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4""><span>정기휴무 (매주 토요일)</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
14,14,14,14,14,bf,5.0,초록마을 전민점,7,,36.399853350976,127.4072207732,34049.0,대전광역시 유성구 엑스포로 448,,042-862-6225,"[1, 2, 8]",4.34,[159],[],[],{},[],{}
15,15,15,15,15,bf,5.0,전민동 행정복지센터,5,,36.399975566881,127.40039222296,34048.0,대전광역시 유성구 유성대로 1719,,042-611-6800,"[1, 2, 3, 4, 6, 7, 8]",no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>운영 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:00에 운영 종료</time><span class=""place_blind"">18시 0분에 운영 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">정보없음</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">정보없음</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
16,16,16,16,16,bf,5.0,미소약국,2,,36.3464807,127.3363185,34199.0,대전광역시 유성구 상대로 40,,042-528-6688,"[1, 2, 4, 7, 8]",no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:00에 영업 종료</time><span class=""place_blind"">18시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 18:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
17,17,17,17,17,bf,5.0,프라자약국,2,,36.3047541,127.3505077,,,,042-477-0222,"[1, 2, 3, 4, 5, 6, 7, 8]",,,,[],{},[],{}
18,18,18,18,18,bf,5.0,건양사랑약국,2,,36.3070431,127.3414073,35365.0,대전광역시 서구 관저동로 170,,042-543-0561,"[1, 2, 4, 7, 8]",4.3,[884],[],[],{},[],{}
19,19,19,19,19,bf,5.0,우리약국,2,,36.3068148,127.3412481,35365.0,대전광역시 서구 관저동로 164,,0507-1432-3550,"[1, 2, 3, 4, 5, 6, 7, 8]",4.39,[509],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""75""}, {""\""\u00eb\u00b3\u00b5\u00ec\u0095\u00bd\u00ec\u00a7\u0080\u00eb\u008f\u0084\u00eb\u00a5\u00bc \u00ec\u009e\u0098\u00ed\u0095\u00b4\u00ec\u00a4\u0098\u00ec\u009a\u0094\"""": ""46""}, {""\""\u00ec\u0083\u0081\u00eb\u008b\u00b4\u00ec\u009d\u00b4 \u00ec\u009e\u0090\u00ec\u0084\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""33""}, {""\""\u00ec\u00a1\u00b0\u00ec\u00a0\u009c\u00ec\u0095\u00bd \u00ed\u008f\u00ac\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u0084\u00b8\u00ec\u008b\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""29""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""29""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""22""}, {""\""\u00eb\u008c\u0080\u00ea\u00b8\u00b0\u00ea\u00b3\u00b5\u00ea\u00b0\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""21""}, {""\""\u00ec\u00a0\u009c\u00ed\u0092\u0088 \u00ec\u00a2\u0085\u00eb\u00a5\u0098\u00ea\u00b0\u0080 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ea\u00b0\u0080\u00ea\u00b2\u00a9\u00ec\u009d\u00b4 \u00ed\u0095\u00a9\u00eb\u00a6\u00ac\u00ec\u00a0\u0081\u00ec\u009d\u00b4\u00ec\u0097\u0090\u00ec\u009a\u0094\"""": ""9""}]","['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">19:00에 영업 종료</time><span class=""place_blind"">19시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 19:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">정보없음</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">정보없음</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
20,20,20,20,20,bf,5.0,건양행복약국,2,,36.306792852062,127.34126337367,35365.0,대전광역시 서구 관저동로 164,,042-541-6331,"[1, 2, 3, 4, 5, 6, 7, 8]",,,,[],{},[],{}
21,21,21,21,21,bf,5.0,신한은행 365 바로바로코너,7,,36.426367438677,127.39048883328,34018.0,대전광역시 유성구 테크노중앙로 50,,,"[1, 2, 3, 4, 5, 6, 8]",,,,,,,
22,22,22,22,22,bf,5.0,스타벅스 대전관평동점,1,,36.42547712714,127.39267555998,34018.0,대전광역시 유성구 테크노중앙로 68,,1522-3232,"[1, 2, 4, 7, 8]",,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월(3/20)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화(3/21)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수(3/22)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목(3/23)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금(3/24)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4"">08:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
23,23,23,23,23,bf,5.0,스타벅스 대전테크노밸리점,1,,36.425216573301,127.38968577138,34018.0,대전광역시 유성구 테크노4로 105,,1522-3232,"[1, 2, 3, 4, 5, 6, 8]",,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월(3/20)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화(3/21)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수(3/22)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목(3/23)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금(3/24)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4"">07:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4"">08:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
24,24,24,24,24,bf,5.0,IBK 기업은행 대덕테크노밸리점,7,,36.424843333307,127.38945809889,34018.0,대전광역시 유성구 테크노4로 107,,042-671-6663,"[1, 2, 4, 5, 6, 8]",no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">16:00에 영업 종료</time><span class=""place_blind"">16시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 16:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 16:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 16:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 16:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 16:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4""><span>정기휴무 (매주 토요일)</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
25,25,25,25,25,bf,5.0,롯데마트 대덕점,7,,36.426887861097,127.38702896953,34017.0,대전광역시 유성구 테크노중앙로 14,,042-930-2500,"[1, 2, 3, 4, 5, 6, 7, 8]",,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">10:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4""><span>정기휴무 (매달 2, 4번째 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
26,26,26,26,26,bf,5.0,하와이코다사자커피,1,,36.322240204237,127.40446824585,,,,,"[1, 2, 3, 4, 5, 6, 7]",,,,,,,
27,27,27,27,27,bf,5.0,스타벅스현대아울렛,1,,36.424330625871,127.39872472735,,,,1522-3232,[],,,,"['<div class=""w9QyJ vI8SM DzD3b""><div class=""y6tNq""><div class=""A_cdD""><em>오늘 휴무</em><span class=""U7pYf""><time aria-hidden=""true"">03/20 휴무</time><span class=""place_blind"">03/20 휴무</span></span></div></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월(3/20)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화(3/21)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수(3/22)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목(3/23)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금(3/24)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ yN6TD""><div class=""y6tNq""><span class=""A_cdD""></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
28,28,28,28,28,bf,5.0,스타벅스 대전대덕로점,1,,36.352426960695,127.38058284276,,,,1522-3232,[],,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:00에 영업 종료</time><span class=""place_blind"">22시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월(3/20)</span><div class=""H3ua4"">06:30 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화(3/21)</span><div class=""H3ua4"">06:30 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수(3/22)</span><div class=""H3ua4"">06:30 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목(3/23)</span><div class=""H3ua4"">06:30 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금(3/24)</span><div class=""H3ua4"">06:30 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4"">08:00 - 22:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4"">08:00 - 22:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
29,29,29,29,29,bf,5.0,행촌회관빌딩,2,,36.352518391495,127.38995815045,35240.0,대전광역시 서구 문예로 65,,,[],no_rating,,,,,,
30,30,30,30,30,bf,5.0,석봉동행정복지주민센터,5,,36.447604710852,127.425666923,,,,042-608-5610,[],no_rating,,,[],{},[],{}
