,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
2445,2445,2445,2445,2445,2445,pub,3.0,할리스커피 도안DT점,1,,36.346225994793,127.34836987389,,,,,[],,,,,,,
2446,2446,2446,2446,2446,2446,pub,3.0,하나은행,7,,36.338523973563,127.39245583979,35300.0,대전광역시 서구 계룡로 636,,042-585-1111,[],no_rating,,,"{'월': ['09:00 - 16:00'], '화': ['09:00 - 16:00'], '수': ['09:00 - 16:00'], '목': ['09:00 - 16:00'], '금': ['09:00 - 16:00'], '토': ['정기휴무 (매주 토요일)'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
2447,2447,2447,2447,2447,2447,pub,3.0,베트남쌀국수,0,5.0,36.343688702737,127.38522722092,,,,010-4456-7178,[],4.75,['105'],[],,"{'5토마토5': '쌀국수집이 있을꺼라고 예상치 못한 곳에 있어요. \n가격이 너무 착하고 맛있고 양이 많아요. 쌀국수면\n도 맛있어요 아쉬운 점은 바닷게도 쌀국수...', '여니0': '소고기쌀국수는 맛있었는데 바닷게쌀국수는 아쉬웠어요. 면도 소면처럼 생기고 위에 토핑이 뭔지모르겠더라구요 일부는. 국물은 맛있었어요!', 'taehyun79': '맛있어요. 재료도 신선하고. 아주 좋아요. '}",[],"{'바닷게쌀국수': '8,000원', '소고기쌀국수': '8,000원', '비빔쌀국수(7.8.9월만 판매)': '10,000원', '매운쌀국수': '9,000원'}"
2448,2448,2448,2448,2448,2448,pub,3.0,대한약국,2,,36.342219764411,127.38523391017,35268.0,대전광역시 서구 계룡로562번길 10,,042-487-0019,[],4.3,"['1,134']",[],"{'월': ['09:00 - 19:00', '13:00 - 14:00 휴게시간'], '화': ['09:00 - 19:00', '13:00 - 14:00 휴게시간'], '수': ['09:00 - 19:00', '13:00 - 14:00 휴게시간'], '목': ['09:00 - 19:00', '13:00 - 14:00 휴게시간'], '금': ['09:00 - 19:00', '13:00 - 14:00 휴게시간'], '토': ['09:00 - 17:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
2449,2449,2449,2449,2449,2449,pub,3.0,조이병원,2,,36.343084601292,127.38532449938,,,,042-485-2235,[],no_rating,,,,{},[],{}
2450,2450,2450,2450,2450,2450,pub,3.0,대전광역시립 체육재활원,3,4.0,36.36797630666,127.41843283496,34364.0,대전광역시 대덕구 대화로 10,,042-631-9889,[],no_rating,,,"{'월': ['06:00 - 21:00'], '화': ['06:00 - 21:00'], '수': ['06:00 - 21:00'], '목': ['06:00 - 21:00'], '금': ['06:00 - 21:00'], '토': ['08:00 - 16:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
2451,2451,2451,2451,2451,2451,pub,3.0,이응노미술관,3,,36.366919551052,127.38706046907,35204.0,대전광역시 서구 둔산대로 157,,0507-1490-9801,[],no_rating,,,"{'월': ['정기휴무 (매주 월요일)'], '화': ['10:00 - 19:00'], '수': ['10:00 - 19:00'], '목': ['10:00 - 19:00'], '금': ['10:00 - 19:00'], '토': ['10:00 - 19:00'], '일': ['10:00 - 19:00']}",{},[],{}
2452,2452,2452,2452,2452,2452,pub,3.0,대전시립미술관,3,,36.366763766914,127.38576993147,35204.0,대전광역시 서구 둔산대로 155,,0507-1378-7370,[],4.5,['126'],[],,"{'짱이엄마13': '궂', 'ming0104': '미술관 너무 좋아요'}",[],{}
2453,2453,2453,2453,2453,2453,pub,1.0,나무오향족발,0,1.0,36.339335368756,127.38751986286,35298.0,대전광역시 서구 용문로 36-1,,042-522-3311,[],4.48,['243'],[],,{},"[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">보쌈</span><span class=""sJgQj"">, 족발</span><span class=""sJgQj"">, 만두국</span></li>]","{'촉촉 야들야들 오향보쌈(소(주먹밥+비빔막국수 서비스))': '31,000원', '촉촉 야들야들 오향보쌈(중(주먹밥+비빔막국수 서비스))': '36,000원', '촉촉 야들야들 오향보쌈(대(주먹밥+비빔막국수 서비스))': '42,000원', '싱글(1인)사이즈 보쌈': '25,000원'}"
2454,2454,2454,2454,2454,2454,pub,1.0,밀밭칼국수,0,1.0,36.305841093745,127.39704344734,35014.0,대전광역시 중구 보문산로171번안길 43,,042-586-9654,[],4.3,['712'],[],"{'월': ['11:00 - 21:00', '20:30 라스트오더'], '화': ['11:00 - 21:00', '20:30 라스트오더'], '수': ['11:00 - 21:00', '20:30 라스트오더'], '목': ['11:00 - 21:00', '20:30 라스트오더'], '금': ['11:00 - 21:00', '20:30 라스트오더'], '토': ['11:00 - 21:00', '20:30 라스트오더'], '일': ['11:00 - 21:00', '20:30 라스트오더']}","{'이글마드햄65': '자주 이용합니다 너무 맛있습니다 사업번창하세요', 'khs****': '맛있어용 칼국수도 볶음밥도! 김치도 매일 새로 겉절이 만드시는거같네요:)', 'vk****': '친정올때마다  들리는  맛집 항상  만원이고 국물\n이  개운하고 면발이  쫄깃쫄깃 김치는  말해 뭘 할\n까요 김치 빗깔 보이시조 아주 맛나요'}",[],"{'칼국수': '8,000원', '바지락탕': '12,000원', '수육': '25,000원', '쭈꾸미제육철판구이': '29,000원'}"
2455,2455,2455,2455,2455,2455,pub,3.0,제이에스힐링병원,2,,36.3389124,127.3927112,,,,042-525-0111,[],no_rating,,,"{'월': ['09:00 - 20:00'], '화': ['09:00 - 19:00'], '수': ['09:00 - 20:00'], '목': ['09:00 - 19:00'], '금': ['09:00 - 19:00'], '토': ['09:00 - 13:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
2456,2456,2456,2456,2456,2456,pub,1.0,참이맛감자탕,0,1.0,36.300044585602,127.45873709098,34696.0,대전광역시 동구 동구청로 35,,042-282-2004,[],4.43,['155'],[],{'매일': ['10:20 - 24:00']},{},[],{}
2457,2457,2457,2457,2457,2457,pub,3.0,시골길,0,1.0,36.354948939368,127.37760805837,,,,0507-1381-1638,[],no_rating,,,"{'월': ['11:00 - 21:30', '15:30 - 17:00 브레이크타임'], '화': ['11:00 - 21:30', '15:30 - 17:00 브레이크타임'], '수': ['11:00 - 21:30', '15:30 - 17:00 브레이크타임'], '목': ['11:00 - 21:30', '15:30 - 17:00 브레이크타임'], '금': ['11:00 - 21:30', '15:30 - 17:00 브레이크타임'], '토': ['11:00 - 21:30'], '일': ['11:00 - 21:30']}",{},"[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">청국장</span><span class=""sJgQj"">, 낙지볶음</span><span class=""sJgQj"">, 비빔밥</span><span class=""sJgQj"">, 새우튀김</span><span class=""sJgQj"">, tv방영</span></li>, <li class=""nc5wr""><span class=""pNnVF"">찾는목적</span><span class=""sJgQj"">오픈키친</span><span class=""sJgQj"">, 숨겨진</span><span class=""sJgQj"">, 숨어있는</span><span class=""sJgQj"">, 보양식</span></li>]","{'낙지볶음': '15,000원', '오뎅탕': '10,000원'}"
2458,2458,2458,2458,2458,2458,pub,3.0,5.5닭갈비,0,1.0,36.335452126881,127.38405223302,35295.0,대전광역시 서구 가장로 83-3,오점오 춘천닭갈비전문점 가장점,042-531-5155,"[1, 2]",4.42,['453'],[],[],{},[],{}
2459,2459,2459,2459,2459,2459,pub,3.0,대원숯불구이,0,1.0,36.335374639151,127.3857270402,35296.0,대전광역시 서구 도솔로328번길 56,대원숯불구이,042-523-5431,"[1, 2]",4.47,['166'],[],,{},[],"{'안창살(미국/호주산)': '45,000원', '한돈 생갈비': '15,000원', '한돈 통갈매기살': '15,000원', '대원 스페셜 한판': '42,000원'}"
2460,2460,2460,2460,2460,2460,pub,3.0,대구막창,0,1.0,36.3546767,127.3778998,35229.0,대전광역시 서구 둔산로31번길 66,,042-485-5730,"[1, 2]",4.45,['33'],[],[],{},[],{}
2461,2461,2461,2461,2461,2461,pub,3.0,맛고을 식당,0,1.0,36.3546767,127.3778998,35229.0,대전광역시 서구 둔산로31번길 66,,042-524-9904,"[1, 2, 7]",4.38,['27'],[],,{},[],"{'한방오리탕': '55,000원', '능이한방누룽지백숙': '80,000원', '능이옻오리+찰밥': '80,000원', '능이한방오리탕+찰밥': '80,000원'}"
2462,2462,2462,2462,2462,2462,pub,3.0,맛찬들왕소금구이,0,1.0,36.340491368841,127.38744538929,35269.0,대전광역시 서구 도솔로 377,맛찬들왕소금구이 대전괴정점,042-485-6692,"[1, 2, 8]",no_rating,,,"{'매일': ['11:00 - 23:00', '22:00 라스트오더']}",{},[],"{'숙성생목살': '16,000원', '숙성생삼겹살': '16,000원', '돌솥밥': '4,000원', '돼지김치찌개': '10,000원'}"
2463,2463,2463,2463,2463,2463,pub,2.0,석호네닭발,0,1.0,36.338751089805,127.39024817631,35300.0,대전광역시 서구 계룡로620번길 29,낭만집 용문점,,"[2, 8]",,,,,,,
2464,2464,2464,2464,2464,2464,pub,3.0,부뜨막생고기,0,1.0,36.339750247651,127.38811004872,35299.0,대전광역시 서구 용문로 35-10,부뚜막생고기,,"[1, 2, 8]",,,,,,,
2465,2465,2465,2465,2465,2465,pub,3.0,맥시카나 치킨,0,8.0,36.337754170947,127.39552287623,35307.0,대전광역시 서구 계룡로 663-17,멕시카나치킨 용문점,02-706-1010,"[1, 2, 8]",4.58,['62'],"[{""\""\u00ec\u009d\u008c\u00ec\u008b\u009d\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""37""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""13""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ec\u009e\u00ac\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ec\u0096\u0091\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ed\u0098\u00bc\u00eb\u00b0\u00a5\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00eb\u008b\u00a8\u00ec\u00b2\u00b4\u00eb\u00aa\u00a8\u00ec\u009e\u0084 \u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""1""}]",{'매일': ['12:00 - 23:55']},"{'이마크여친': '맛있다는 소문이 자자해서 갔는데 양도 진짜 많고 다른 치킨에 비해 너무 자극적이지 않아서 완전 추천!! \U0001fa75\U0001fa75\U0001fa75', '돌이뽀': '좀 불쾌했어요! 주문하고 15분뒤에 도착했는데 혹시\n나 해서 포장 주문한거 혹시 다 됐는지 여쭤보니, 오\n늘 기분이 안좋으신건지…무작정 퉁명스럽게 ...', '부지런한 베짱이': '양념은 역시 페리카나 입니다'}",[],"{'모두의마요치킨': '19,000원', '까르보불닭치킨': '19,000원', '불닭치킨': '19,000원', '뿌리고치킨': '19,000원'}"
2466,2466,2466,2466,2466,2466,pub,2.0,돈방제주맛돼지,0,1.0,36.339215520124,127.3907004991,35300.0,대전광역시 서구 계룡로636번길 14-27,돈방제주맛돼지,0507-1314-3978,[1],4.34,['68'],[],"{'월': ['15:00 - 24:00'], '화': ['15:00 - 24:00'], '수': ['15:00 - 24:00'], '목': ['15:00 - 24:00'], '금': ['15:00 - 24:00'], '토': ['15:00 - 24:00'], '일': ['정기휴무 (매주 일요일)']}","{'대연동칸예': '여자친구랑 다녀왔는데 매장도 넓고 시원해서 좋\n았어요. 고기도 맛있었고 양도 많아서 적당한 가격\n에 만족스러운 저녁을 먹었어요. 종업원 분...', '대전사랑68': '맛나요', '웨이렌': '제주오겹세트(오겹살+덜미살 600g 4만 5000원) \n고기가 쫀득쫀득 정말 맛있고 치즈 계란말이도 맛\n있어요! 명이나물이랑 치즈 계란말이 다 리...'}",[],"{'제주오겹세트': '45,000원', '제주갈매기세트': '45,000원', '특별한판': '49,000원', '덜미세트': '32,000원'}"
2467,2467,2467,2467,2467,2467,pub,3.0,돈덩어리,0,1.0,36.340225245914,127.387252482,35269.0,대전광역시 서구 도솔로 373,돈덩어리,042-867-0010,"[1, 2, 8]",4.36,['28'],[],{'매일': ['17:00 - 06:00']},{},[],{}
2468,2468,2468,2468,2468,2468,pub,3.0,닭한마리칼국수,0,1.0,36.340274809814,127.38725272737,35269.0,대전광역시 서구 도솔로 373,닭한마리칼국수,0507-1330-5548,"[1, 2, 8]",4.4,['701'],[],"{'월': ['11:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], '화': ['11:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], '수': ['11:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], '목': ['11:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], '금': ['11:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], '토': ['11:00 - 22:00', '16:00 - 17:00 브레이크타임', '21:30 라스트오더'], '일': ['11:00 - 22:00', '16:00 - 17:00 브레이크타임', '21:30 라스트오더']}",{},[],"{'백선당 찜닭': '26,000원', '눈꽃 치즈 찜닭': '29,000원', '트러플 콘치즈 찜닭': '35,000원', '페퍼로니 치즈 찜닭': '37,000원'}"
2469,2469,2469,2469,2469,2469,pub,2.0,깐쇼,0,9.0,36.338525901653,127.38993962588,35300.0,대전광역시 서구 계룡로620번길 37,깐쇼,042-527-0694,"[1, 2, 8]",4.56,['40'],[],{'매일': ['18:00 - 01:00']},{},[],"{'깐쇼새우 중': '20,000원', '깐쇼몽골리안': '24,000원', '유린기': '23,000원', '양장피': '25,000원'}"
2470,2470,2470,2470,2470,2470,pub,3.0,국일식당,0,1.0,36.339330111172,127.39093275796,35300.0,대전광역시 서구 계룡로636번길 14-26,국일식당,,"[1, 2, 8]",,,,,,,
2471,2471,2471,2471,2471,2471,pub,3.0,괴정당,0,9.0,36.339549065916,127.38900906626,35299.0,대전광역시 서구 용문로 41-80,리베라아이누리아파트,,"[1, 2]",4.61,['33'],[],,,,
2472,2472,2472,2472,2472,2472,pub,3.0,공주칼국수,0,1.0,36.339583661975,127.38723593926,35298.0,대전광역시 서구 용문로 32,괴정동공주칼국수,042-527-9401,"[1, 2, 8]",4.34,"['1,819']",[],"{'월': ['10:30 - 22:30'], '화': ['10:30 - 22:30'], '수': ['10:30 - 22:30'], '목': ['10:30 - 22:30'], '금': ['10:30 - 22:30'], '토': ['10:30 - 22:30'], '일': ['10:30 - 22:30']}",{},"[<li class=""nc5wr""><span class=""pNnVF"">분위기</span><span class=""sJgQj"">친절한</span><span class=""sJgQj"">, 친절하고</span></li>, <li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">쭈꾸미</span><span class=""sJgQj"">, 얼큰칼국수</span><span class=""sJgQj"">, 칼국수</span><span class=""sJgQj"">, 두부두루치기</span><span class=""sJgQj"">, 쫄면</span></li>, <li class=""nc5wr""><span class=""pNnVF"">찾는목적</span><span class=""sJgQj"">나들이</span><span class=""sJgQj"">, 비오는날</span><span class=""sJgQj"">, 데이트</span><span class=""sJgQj"">, 자극적인</span><span class=""sJgQj"">, 신선한</span></li>]","{'얼큰한칼국수': '7,000원', '쭈꾸미 2인분': '16,000원', '쭈꾸미 3인분': '24,000원', '두부두루치기': '15,000원'}"
2473,2473,2473,2473,2473,2473,pub,3.0,피자프라텔로,0,8.0,36.338515414983,127.37976329173,35290.0,대전광역시 서구 가장로 32,피자프라텔로 본점,0507-1421-0060,"[1, 2]",4.54,['150'],[],{'매일': ['00:00 - 24:00']},{},[],"{'반반피자': '16,900원', '콰트로피자': '20,900원', '페퍼로니': '15,900원', '불고기': '15,900원'}"
2474,2474,2474,2474,2474,2474,pub,3.0,아리랑 정육식당,0,1.0,36.335131706531,127.38504864113,35295.0,대전광역시 서구 도솔로322번길 32,아리랑 축산물정육식당,042-536-5558,"[1, 2]",4.46,['50'],[],[],{},[],{}
2475,2475,2475,2475,2475,2475,pub,3.0,가장정육식당,0,1.0,36.3546633,127.3779139,35229.0,대전광역시 서구 둔산로31번길 66,,,"[1, 2]",,,,,,,
2476,2476,2476,2476,2476,2476,pub,3.0,까치네식당,0,1.0,36.337542626568,127.37733482609,35290.0,대전광역시 서구 갈마로 191-2,까치네식당,042-525-6556,"[1, 2]",4.53,['348'],[],,{},[],{}
2477,2477,2477,2477,2477,2477,pub,2.0,경성각,0,3.0,36.3546484,127.3778807,35229.0,대전광역시 서구 둔산로31번길 66,,042-533-3366,"[1, 2]",4.42,['150'],[],{'매일': ['10:00 - 20:30']},"{'k52****': '큰아들 친구들과 세트메뉴 먹고 엄마는 늦게 와서 짬뽕 으로 점심 해결', '12124457': 'ㄱ'}",[],"{'1인. 탕수육+짜장1+군만두2EA': '14,000원', '2인. 탕수육+짜장2+군만두4EA': '20,000원', '3인 세트. 탕수육+짜장3+군만두6EA': '26,000원', '사천불짜장': '9,500원'}"
2478,2478,2478,2478,2478,2478,pub,3.0,조선순대국,0,1.0,36.337372363575,127.37760132892,35290.0,대전광역시 서구 갈마로 195-1,삼겹살먹는날 괴정1호점,,"[1, 2]",,,,,,,
2479,2479,2479,2479,2479,2479,pub,3.0,남원추어탕,0,1.0,36.34039666771,127.38215170059,35268.0,대전광역시 서구 괴정로 71,남원추어탕,042-535-7578,"[1, 2]",4.26,['41'],[],[],"{'elsa2037': '앗!  AI가 영수증 읽을때 장소를 잘못 찾았나봐요. \n제가 방문한 곳은 평택 추어탕집입니다. ㅜㅜ 얼큰\n추어탕 먹었는데 엄청 맛있다는 아니어도 ...', '물결소리': '맛있어여 튀김도 깔끔해요', 'ban****': '어리굴젓이 맛있어요.'}",[],"{'점심 뷔폐 백반': '6,000원', '김치찌게': '6,000원', '된장찌게': '6,000원', '청국장찌게': '6,000원'}"
2480,2480,2480,2480,2480,2480,pub,3.0,김밥천국,0,2.0,36.340302277026,127.38236065111,35268.0,대전광역시 서구 괴정로 73,김밥천국 괴정점,042-537-4111,"[1, 2]",4.15,['12'],[],[],{},[],{}
2481,2481,2481,2481,2481,2481,pub,3.0,칼국수땡기는 날,0,1.0,36.341224101567,127.38379095539,35268.0,대전광역시 서구 계룡로562번길 44,칼국수 땡기는날,,"[1, 2]",,,,,,,
2482,2482,2482,2482,2482,2482,pub,3.0,황금떡볶퀸,0,1.0,36.34298064507,127.37894283968,,,황금떡볶퀸,,"[1, 2]",,,,,,,
2483,2483,2483,2483,2483,2483,pub,3.0,이대강 왕족발보쌈,0,1.0,36.341532596258,127.37747437514,35266.0,대전광역시 서구 갈마로147번길 74,이대감 왕족발보쌈,,"[1, 2]",,,,,,,
2484,2484,2484,2484,2484,2484,pub,3.0,홍 스쭈꾸미,0,1.0,36.341631201805,127.37706938743,35266.0,대전광역시 서구 갈마로147번길 59-14,홍스쭈꾸미 갈마점,,"[1, 2]",,,,,,,
2485,2485,2485,2485,2485,2485,pub,3.0,독가마 숯불치킨,0,8.0,36.346550886946,127.37730253486,35265.0,대전광역시 서구 대덕대로162번길 33,성우빌딩,042-522-0997,"[1, 2]",4.47,['52'],[],{'매일': ['18:00 - 24:00']},{},[],"{'숯불소금구이': '19,000원', '숯불양념구이': '20,000원', '숯불반반구이': '20,000원'}"
2486,2486,2486,2486,2486,2486,pub,3.0,개성손만두.막국수,0,1.0,36.347157901872,127.37685095568,35265.0,대전광역시 서구 대덕대로162번길 15,개성손만두막국수,,"[1, 2]",,,,,,,
2487,2487,2487,2487,2487,2487,pub,3.0,최강대패부대,0,1.0,36.346550886946,127.37730253486,35265.0,대전광역시 서구 대덕대로162번길 33,성우빌딩,,"[1, 2, 6]",,,,,,,
2488,2488,2488,2488,2488,2488,pub,2.0,황제명태본가,0,1.0,36.347166417271,127.37643659253,35265.0,대전광역시 서구 대덕대로 150,둔산그랜드볼링센터,042-526-5291,"[1, 2, 6, 8]",4.33,['422'],[],{'매일': ['10:00 - 22:00']},{},[],"{'★매콤명태조림(小)': '27,000원', '★막국수': '변동', '매콤명태조림(中)': '37,000원', '매콤명태조림(大)': '47,000원'}"
2489,2489,2489,2489,2489,2489,pub,2.0,태평소국밥,0,1.0,36.326772897125,127.39544843859,34881.0,대전광역시 중구 태평로 116,,031-723-9233,[8],4.51,['786'],[],"{'매일': ['11:30 - 22:00', '20:30 라스트오더']}","{'ej8****': '안녕하세요 ^^ 얼마전 회식한 성남 소재의 중학교 \n입니다! 차량 픽업, 과일, 산양삼, 노래방 기계, 잡\n채 서비스 감사드려요~ 밑반찬도 전보다 더 ...', '734****': '고기의 질이 좋아요!! 복정동까지 차량픽업도 해주\n시고, 고기도 구워주니 아이있는집에서 편히 모임\n할수도 있네요 갈빗살 돼지갈비 셋트에 갈...', 'ee0ran': '쫀득한 육회와 단짠의 정석 돼지갈비와 목살 스테\n이큰 맛있었어요. 후식 된장찌게도 맛있었는데 밑\n반찬으느 주신 양념게장은 살이 얼어있어 ...'}",[],"{'한돈 목살스테이크': '28,000원', '살치양념구이': '40,000원', '소왕 생갈비': '49,000원', '소왕갈비': '43,000원'}"
2490,2490,2490,2490,2490,2490,pub,3.0,식당,0,1.0,36.327486486738,127.42373070953,34913.0,대전광역시 중구 중앙로 124,이화빌딩,0507-1326-4058,"[1, 2]",no_rating,,,,{},[],"{'소롱포 (5개)': '8,000원', '홍게살소롱포 (4개)': '10,000원', '샤오마이  (4개)': '8,000원', '구채교 (4개)': '8,500원'}"
2491,2491,2491,2491,2491,2491,pub,3.0,신호등없는 곳,8,,36.398765089944,127.40561243101,34049.0,대전광역시 유성구 엑스포로 476,,,[1],,,,,,,
2492,2492,2492,2492,2492,2492,pub,3.0,설빙,1,,36.298533441186,127.33715717043,35382.0,대전광역시 서구 구봉로131번길 49,설빙 관저점,042-542-0407,"[1, 2, 8]",4.3,['547'],"[{""\""\u00eb\u0094\u0094\u00ec\u00a0\u0080\u00ed\u008a\u00b8\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""150""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""54""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""50""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""48""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""46""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""34""}, {""\""\u00eb\u008c\u0080\u00ed\u0099\u0094\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""32""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""30""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}]",{'매일': ['11:00 - 22:00']},{},"[<li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">딸기빙수</span><span class=""sJgQj"">, 치즈빙수</span><span class=""sJgQj"">, 토스트</span><span class=""sJgQj"">, 우유빙수</span><span class=""sJgQj"">, 메론빙수</span></li>]",{}
